,Classification as urban/semi-urban/rural_one-hot,log_Population,water_source_category_one-hot,log_angle,#status_id_one-hot,log_days_passed,#adm2_one-hot,log_dist,#pay_one-hot,water_tech_category_one-hot,Water demand (lpcd)_one-hot
868,0,19.19059634247564,0,9.966442454652798,1,11.389093521904474,6,9.97619433465689,0,0,0
869,0,18.62039167379828,0,9.966474592002204,0,11.386940245324311,12,9.976371884369298,0,0,0
870,2,18.257337195723156,0,9.96648739340403,0,11.38586240064146,10,9.9762986853715,0,0,2
871,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976605972748766,0,0,2
872,0,20.055108963112,0,9.966453521692605,0,11.379378367071261,3,9.976258259477937,0,0,0
873,0,20.055108963112,0,9.96645455694421,0,11.381542951184585,3,9.9763788645143,0,2,0
874,0,18.27857650155584,0,9.966478839899827,0,11.390706372872774,8,9.976300822330474,0,0,0
875,0,18.814792101059343,0,9.966455227465339,0,11.390168956200183,5,9.976440427432589,0,0,0
876,1,19.031364673912268,0,9.966501705290575,1,11.382083590141967,4,9.976678511528771,0,0,1
877,1,17.88128725917145,0,9.966400589873949,1,11.375039431346925,7,9.97604380334328,0,0,1
878,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976610422749054,0,0,2
879,1,17.471317988848764,0,9.966524344238456,1,11.381542951184585,1,9.976773401635864,0,0,1
880,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976644252647787,0,0,2
881,0,20.055108963112,0,9.966451861351501,0,11.381542951184585,3,9.976355174022032,0,0,0
882,0,19.273083016109847,0,9.966468174909345,0,11.38316426063511,9,9.976336436315012,0,0,0
883,1,17.471317988848764,0,9.966559447331221,1,11.380461065088973,1,9.976929254571179,0,0,1
884,0,19.19059634247564,0,9.966445226511079,1,11.385323176175872,6,9.976155749743452,0,0,0
885,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976716106285053,0,0,2
886,0,20.055108963112,0,9.966451343911752,0,11.382624026574916,3,9.976408606903515,0,0,0
887,1,17.88128725917145,1,9.966393891557118,0,11.37775279502222,7,9.975972588418507,0,2,1
888,1,17.471317988848764,0,9.96652500407796,0,11.381542951184585,1,9.976772834424949,0,0,1
889,0,18.281278059613978,0,9.966461579961173,1,11.390706372872774,18,9.976214367507625,0,2,0
890,0,18.27857650155584,0,9.966477773467364,0,11.390168956200183,8,9.976318869905668,0,0,0
891,0,19.343907871342576,0,9.966463738281883,0,11.389631339260522,0,9.976479077416368,0,2,0
892,0,18.27857650155584,0,9.966477234367158,0,11.386940245324311,8,9.976313553668101,0,0,0
893,0,20.055108963112,0,9.966448574047922,0,11.381542951184585,3,9.976394489609167,0,0,0
894,0,20.055108963112,0,9.966465643118234,0,11.386940245324311,17,9.976366889975797,1,0,0
895,1,19.031364673912268,0,9.966510190886785,0,11.380461065088973,4,9.976728625191587,0,2,1
896,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976878484991374,0,0,1
897,0,18.814792101059343,0,9.966454526994639,0,11.38855550398256,5,9.976437851620354,2,0,0
898,0,20.055108963112,0,9.966464675285199,0,11.390168956200183,17,9.97630041879275,0,0,0
899,0,19.273083016109847,0,9.966468288818335,1,11.384244122243079,9,9.976337756035269,0,0,0
900,0,18.27857650155584,1,9.966477755379943,0,11.390168956200183,8,9.97631876617741,1,0,0
901,1,19.031364673912268,0,9.966509119279197,1,11.389093521904474,4,9.976591525488484,0,0,1
902,0,20.055108963112,0,9.96644128845047,0,11.378836713210614,3,9.976308204179801,0,0,0
903,1,19.031364673912268,0,9.966486517917293,1,11.382083590141967,4,9.976461866819246,0,0,1
904,1,19.031364673912268,0,9.966496609069042,1,11.382083590141967,4,9.976680329358546,0,0,1
905,0,18.70998575359596,0,9.966451738922633,0,11.390706372872774,14,9.976481742494157,0,0,0
906,1,17.88128725917145,0,9.9663991652566,0,11.375039431346925,7,9.976058397803211,0,0,1
907,0,20.055108963112,0,9.966451516612151,0,11.382624026574916,3,9.976418414032423,0,0,0
908,0,20.055108963112,0,9.966452127261153,0,11.382624026574916,3,9.976345591995138,0,0,0
909,1,17.88128725917145,0,9.966400472527393,1,11.375039431346925,7,9.97604346395147,0,0,1
910,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976609646569536,0,0,2
911,2,16.842816825821775,0,9.966563836068499,1,11.378294855911891,2,9.976625450221936,0,0,2
912,1,17.88128725917145,0,9.966437148402566,0,11.390168956200183,7,9.976160423300538,0,0,1
913,0,18.94423449185459,0,9.966470781467821,0,11.382624026574916,16,9.976323453610261,0,0,0
914,0,19.19059634247564,0,9.966449946132654,0,11.390168956200183,6,9.976151508448467,0,0,0
915,0,20.055108963112,0,9.96645228511629,0,11.381542951184585,3,9.976335414986004,0,0,0
916,1,19.031364673912268,0,9.966491453455946,0,11.382624026574916,4,9.976600160571191,0,0,1
917,0,20.055108963112,0,9.966442429477555,0,11.378836713210614,3,9.97633605211506,0,0,0
918,1,19.031364673912268,0,9.966511257995293,0,11.380461065088973,4,9.976732527200603,0,0,1
919,0,19.343907871342576,0,9.966468975866858,0,11.388017285345136,0,9.976453424323319,3,0,0
920,0,20.055108963112,0,9.966452955030068,1,11.381542951184585,3,9.976407332775269,0,0,0
921,1,19.031364673912268,0,9.966490316622236,0,11.380461065088973,4,9.976555280406764,0,0,1
922,1,17.471317988848764,0,9.966563836068499,0,11.385323176175872,1,9.976840016529225,0,0,1
923,0,20.055108963112,0,9.96645155986367,0,11.382624026574916,3,9.976389790463925,0,0,0
924,1,17.471317988848764,0,9.96651920589346,1,11.381542951184585,1,9.976725169771244,0,0,1
925,0,20.055108963112,0,9.966447611367895,0,11.378294855911891,3,9.976320084731165,0,0,0
926,2,17.677726522610563,0,9.966470932473587,0,11.375582512490507,11,9.976283464609498,0,2,2
927,1,17.471317988848764,0,9.966518958858599,0,11.381542951184585,1,9.976722576888474,0,0,1
928,0,20.055108963112,0,9.966450995432288,0,11.381542951184585,3,9.976406537677981,0,0,0
929,1,17.88128725917145,0,9.966413306987944,0,11.374496145691516,7,9.975972588418507,0,0,1
930,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976612564060973,0,0,2
931,0,18.27857650155584,0,9.966477452639026,0,11.389631339260522,8,9.976315923922867,1,0,0
932,0,18.94423449185459,0,9.966470294019244,1,11.375582512490507,16,9.97628394293994,0,0,0
933,1,17.88128725917145,0,9.966416593098938,0,11.384783750093353,7,9.975972588418507,0,0,1
934,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976823885554353,0,0,1
935,1,17.471317988848764,0,9.966563836068499,0,11.385323176175872,1,9.976829451427868,0,0,1
936,1,17.471317988848764,1,9.966547005775094,0,11.380461065088973,1,9.976827028106698,0,0,1
937,2,16.842816825821775,0,9.966563836068499,1,11.37775279502222,2,9.976589025054443,0,0,2
938,1,19.031364673912268,0,9.966502329477839,0,11.382624026574916,4,9.976478840157615,0,1,1
939,0,20.055108963112,0,9.966447252245136,0,11.378836713210614,3,9.976458506533673,0,0,0
940,0,20.055108963112,0,9.966464684644807,0,11.391780606013166,17,9.97632370778746,0,0,0
941,2,18.257337195723156,0,9.96646131175229,0,11.392854039872873,10,9.97643124062081,0,0,2
942,0,20.055108963112,0,9.966451553030153,0,11.382624026574916,3,9.976397233818691,0,0,0
943,0,19.19059634247564,0,9.966450321396232,1,11.390706372872774,6,9.976146390165693,0,0,0
944,1,17.88128725917145,0,9.966400368269902,1,11.375039431346925,7,9.976048880019839,0,0,1
945,0,19.19059634247564,0,9.966450405179584,0,11.390168956200183,6,9.976146315453365,0,0,0
946,0,20.055108963112,0,9.966473831931133,0,11.390168956200183,15,9.976238469847411,1,2,0
947,0,20.055108963112,0,9.966451601621173,0,11.381542951184585,3,9.976407064745143,0,0,0
948,0,18.70998575359596,0,9.966444457505812,1,11.385323176175872,14,9.976472279413114,0,0,0
949,0,19.19059634247564,0,9.966448077048412,0,11.390168956200183,6,9.976145549964114,0,0,0
950,1,17.471317988848764,1,9.966551431667076,1,11.381002109550925,1,9.976846352693444,0,2,1
951,0,18.94423449185459,0,9.966470109275637,0,11.375582512490507,16,9.97628082570983,1,0,0
952,1,17.88128725917145,0,9.966400616374848,1,11.375039431346925,7,9.976044738844788,0,0,1
953,1,17.471317988848764,0,9.966546998461807,1,11.381002109550925,1,9.976832373510796,0,0,1
954,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.97662976540783,0,0,2
955,0,20.055108963112,0,9.96646388989909,0,11.38855550398256,17,9.976373940997101,0,0,0
956,1,17.88128725917145,0,9.966398924471152,1,11.375039431346925,7,9.976057860188197,0,0,1
957,1,19.031364673912268,0,9.966487515616064,0,11.38586240064146,4,9.976540033567222,0,0,1
958,2,16.842816825821775,0,9.96655983587451,1,11.377210530388552,2,9.976564281628933,0,0,2
959,0,18.281278059613978,0,9.966468297647582,0,11.390706372872774,18,9.976232949933674,0,0,0
960,2,17.677726522610563,1,9.96648075199667,0,11.390168956200183,11,9.976278037931223,0,0,2
961,0,18.70998575359596,0,9.96645446145811,0,11.38316426063511,14,9.976462473966974,0,0,0
962,1,19.031364673912268,0,9.96649728224674,0,11.382083590141967,4,9.976665609086359,0,0,1
963,1,19.031364673912268,0,9.966504026447096,1,11.381542951184585,4,9.976553690659154,0,0,1
964,1,17.471317988848764,1,9.966562578257113,0,11.385323176175872,1,9.976929254571179,0,0,1
965,0,18.94423449185459,0,9.966471145161671,0,11.375582512490507,16,9.976308852143973,0,0,0
966,0,20.055108963112,0,9.96644802660309,1,11.378294855911891,3,9.976293832706585,0,0,0
967,2,16.842816825821775,0,9.966560075063994,1,11.377210530388552,2,9.976565180199243,0,0,2
968,0,20.055108963112,0,9.966462143383367,0,11.38855550398256,17,9.976390337468954,0,0,0
969,0,18.94423449185459,0,9.966472436596995,0,11.385323176175872,16,9.976319821096466,0,0,0
970,0,18.94423449185459,0,9.966471018264798,0,11.376125389276174,16,9.97628372640214,0,0,0
971,0,18.70998575359596,0,9.96645140105743,1,11.38586240064146,14,9.97648125196071,0,0,0
972,0,18.62039167379828,0,9.966470041299145,1,11.386940245324311,12,9.976361074467768,0,0,0
973,0,20.055108963112,0,9.966440737529975,0,11.378836713210614,3,9.976325252549955,0,0,0
974,1,17.88128725917145,0,9.966418561949421,1,11.374496145691516,7,9.975974783383094,0,0,1
975,1,17.88128725917145,1,9.966398804767936,0,11.37775279502222,7,9.976060292983343,0,2,1
976,0,18.281278059613978,0,9.966466789517087,0,11.390168956200183,18,9.976220388849462,0,0,0
977,1,17.471317988848764,0,9.966562490983916,1,11.385323176175872,1,9.976929254571179,0,0,1
978,0,18.94423449185459,0,9.966471779071323,0,11.386401423640777,16,9.976314028019972,0,0,0
979,1,19.031364673912268,0,9.96649601609449,0,11.379919817646538,4,9.976637133174048,0,0,1
980,0,18.94423449185459,0,9.966471404397758,0,11.38316426063511,16,9.97629881181217,0,0,0
981,0,20.055108963112,0,9.966451690825739,0,11.381542951184585,3,9.976385135434738,0,0,0
982,1,17.471317988848764,0,9.966563836068499,0,11.382083590141967,1,9.976837339453537,0,0,1
983,1,17.88128725917145,1,9.966399044221147,0,11.37775279502222,7,9.976060873362872,0,2,1
984,0,20.055108963112,0,9.96644754131534,1,11.378294855911891,3,9.976288916122536,0,2,0
985,1,19.031364673912268,0,9.966489946113533,1,11.382083590141967,4,9.976542247739799,0,0,1
986,2,18.257337195723156,0,9.966464738697766,0,11.392854039872873,10,9.976436030933506,1,0,2
987,0,20.055108963112,0,9.966451861351501,0,11.381542951184585,3,9.976355174022032,0,0,0
988,0,18.814792101059343,0,9.966451463819112,0,11.389631339260522,5,9.976423925551583,0,0,0
989,0,19.343907871342576,0,9.966464025058029,0,11.389631339260522,0,9.976488975412538,0,2,0
990,0,18.94423449185459,0,9.966470864395895,0,11.375582512490507,16,9.976289902480332,1,0,0
991,1,17.471317988848764,1,9.966563836068499,1,11.385323176175872,1,9.976825478149328,0,0,1
992,0,18.70998575359596,0,9.966453485188941,0,11.386401423640777,14,9.976448383850645,0,0,0
993,1,17.88128725917145,0,9.966399776171514,1,11.375039431346925,7,9.976048921044596,0,0,1
994,1,17.88128725917145,0,9.966400066473009,1,11.375039431346925,7,9.9760441291498,0,0,1
995,0,18.94423449185459,0,9.966470264306137,0,11.384783750093353,16,9.976292150267996,1,0,0
996,0,19.19059634247564,0,9.966444734618364,1,11.381002109550925,6,9.976188245468164,0,0,0
997,0,20.055108963112,0,9.966449631079907,0,11.382624026574916,3,9.97634165346638,0,0,0
998,0,20.055108963112,0,9.966447669184047,1,11.378294855911891,3,9.976293372091263,0,0,0
999,1,19.031364673912268,0,9.96649653524205,1,11.382083590141967,4,9.976677268552708,0,0,1
1000,0,18.94423449185459,0,9.966471068031105,0,11.376125389276174,16,9.976306242350407,0,0,0
1001,1,19.031364673912268,0,9.966504428852963,1,11.381542951184585,4,9.976560501890669,0,0,1
1002,0,18.70998575359596,0,9.96644033634735,1,11.385323176175872,14,9.976480760452027,0,0,0
1003,0,19.343907871342576,0,9.966464005143678,0,11.389631339260522,0,9.976488838645114,1,0,0
1004,1,17.471317988848764,1,9.966529831438171,0,11.381542951184585,1,9.976771120040935,0,2,1
1005,0,19.273083016109847,0,9.966467719015208,0,11.384244122243079,9,9.976340061500181,0,0,0
1006,1,19.031364673912268,0,9.966487429032927,0,11.379378367071261,4,9.976549598017726,0,1,1
1007,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
1008,0,20.055108963112,0,9.96644803775713,0,11.381542951184585,3,9.976390789881753,0,0,0
1009,0,20.055108963112,0,9.966464174946468,0,11.38855550398256,17,9.976370942294237,0,0,0
1010,0,20.055108963112,0,9.966451595252769,0,11.382624026574916,3,9.976396211964797,0,0,0
1011,0,20.055108963112,0,9.966450164897973,0,11.378836713210614,3,9.97646294056556,0,0,0
1012,0,19.19059634247564,0,9.96643840890144,1,11.385323176175872,6,9.976116359309362,0,0,0
1013,1,17.88128725917145,0,9.966395552759383,1,11.375582512490507,7,9.975972588418507,0,0,1
1014,1,17.471317988848764,0,9.96655141366345,1,11.380461065088973,1,9.97681468195329,0,0,1
1015,0,18.70998575359596,0,9.966452597590504,0,11.389631339260522,14,9.976470143725356,0,0,0
1016,0,20.055108963112,0,9.96645113008628,0,11.381542951184585,3,9.976323206370386,1,0,0
1017,1,17.88128725917145,0,9.966393891557118,0,11.390168956200183,7,9.975972588418507,0,0,1
1018,0,19.19059634247564,0,9.966438455182015,1,11.389631339260522,6,9.97604120706329,0,0,0
1019,1,19.031364673912268,0,9.966489273550518,0,11.382083590141967,4,9.97645220859256,0,0,1
1020,1,19.031364673912268,0,9.966506138205519,1,11.388017285345136,4,9.976541999054156,0,0,1
1021,0,19.343907871342576,1,9.966468476965249,0,11.388017285345136,0,9.97646560778794,1,2,0
1022,0,20.055108963112,0,9.966440376142783,1,11.378836713210614,3,9.976336877983938,0,0,0
1023,0,19.343907871342576,0,9.966467718375897,0,11.391780606013166,0,9.976447425058094,0,0,0
1024,1,19.031364673912268,0,9.966490929156349,0,11.38316426063511,4,9.976587229982643,0,0,1
1025,0,19.19059634247564,0,9.966446963283746,1,11.389631339260522,6,9.976124302284534,0,0,0
1026,2,17.677726522610563,1,9.966480840699973,1,11.390168956200183,11,9.976276461538205,0,0,2
1027,0,20.055108963112,0,9.966464175085685,0,11.390168956200183,17,9.97630325962987,0,0,0
1028,1,19.031364673912268,0,9.966501792687705,1,11.382624026574916,4,9.976479751917047,0,1,1
1029,2,18.135498877734953,1,9.966491200547154,0,11.385323176175872,13,9.976255331182124,0,0,2
1030,0,19.19059634247564,0,9.966426854030626,1,11.386401423640777,6,9.975992218448518,0,0,0
1031,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.97661220408608,0,0,2
1032,0,20.055108963112,0,9.966452697704508,0,11.381542951184585,3,9.97634799420921,0,0,0
1033,1,19.031364673912268,0,9.966501754535615,1,11.382624026574916,4,9.976479275693851,0,2,1
1034,1,19.031364673912268,0,9.966496563832676,0,11.382083590141967,4,9.976677850591381,1,0,1
1035,2,18.257337195723156,0,9.966457215828472,0,11.392854039872873,10,9.976416947708085,0,0,2
1036,1,19.031364673912268,0,9.966486307597588,1,11.382624026574916,4,9.976543660657356,0,0,1
1037,1,17.471317988848764,0,9.966529008606846,0,11.381542951184585,1,9.976764502013182,0,0,1
1038,0,18.814792101059343,0,9.966454050362056,0,11.385323176175872,5,9.976430039389447,2,0,0
1039,0,18.62039167379828,0,9.966474626676499,0,11.386940245324311,12,9.976370913508413,0,0,0
1040,1,17.471317988848764,1,9.966563836068499,1,11.379919817646538,1,9.976881082772204,0,2,1
1041,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976922414978453,0,0,1
1042,1,17.471317988848764,0,9.966560012319148,1,11.379919817646538,1,9.976929254571179,0,2,1
1043,1,17.471317988848764,0,9.96655386013418,0,11.381002109550925,1,9.976847534289131,0,0,1
1044,1,17.88128725917145,1,9.966399037434254,0,11.37775279502222,7,9.97606081215162,0,2,1
1045,1,19.031364673912268,0,9.966493469273958,1,11.379919817646538,4,9.976672959269846,0,0,1
1046,0,20.055108963112,0,9.966452240482932,1,11.381542951184585,3,9.976349510195757,0,0,0
1047,0,18.94423449185459,0,9.966471378728587,0,11.376125389276174,16,9.976308439129216,0,0,0
1048,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
1049,2,16.842816825821775,0,9.966563836068499,1,11.375039431346925,2,9.976708357137763,0,0,2
1050,2,16.842816825821775,0,9.966563836068499,0,11.378836713210614,2,9.976611010064866,0,0,2
1051,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
1052,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976901974427847,0,0,1
1053,1,17.88128725917145,0,9.966394870310834,1,11.375582512490507,7,9.975972588418507,0,0,1
1054,0,20.055108963112,0,9.966451856808016,0,11.382624026574916,3,9.976347146662595,0,0,0
1055,0,20.055108963112,0,9.966452938527457,1,11.381542951184585,3,9.976341739590854,0,0,0
1056,1,19.031364673912268,0,9.966502092499924,1,11.379919817646538,4,9.976676716006379,0,1,1
1057,0,20.055108963112,0,9.966451505427182,1,11.381542951184585,3,9.976320559979468,0,0,0
1058,1,19.031364673912268,0,9.966493860951331,0,11.379919817646538,4,9.976652536685094,0,0,1
1059,0,20.055108963112,0,9.966452501090064,1,11.379378367071261,3,9.97625683005616,0,2,0
1060,1,17.471317988848764,0,9.96653154125583,0,11.381542951184585,1,9.97679641867877,0,0,1
1061,1,17.88128725917145,1,9.96639560726284,0,11.375039431346925,7,9.976053198929996,0,2,1
1062,1,19.031364673912268,0,9.966496560884174,0,11.382083590141967,4,9.976675475227267,0,0,1
1063,2,18.135498877734953,1,9.9665107830415,0,11.384783750093353,13,9.976399940986312,0,0,2
1064,0,20.055108963112,0,9.966447567937918,0,11.378836713210614,3,9.976458828373325,0,0,0
1065,0,20.055108963112,0,9.966455251581387,0,11.380461065088973,3,9.976369434678663,1,0,0
1066,2,16.842816825821775,0,9.966563836068499,1,11.37775279502222,2,9.976594483889608,0,0,2
1067,1,17.471317988848764,1,9.966563059645301,0,11.385323176175872,1,9.976929254571179,0,0,1
1068,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
1069,1,17.88128725917145,0,9.966401196351944,0,11.374496145691516,7,9.976037213936419,0,0,1
1070,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,2,1
1071,0,20.055108963112,0,9.966444296462422,0,11.382624026574916,3,9.976373578250756,0,0,0
1072,1,17.471317988848764,0,9.966519453892165,1,11.381542951184585,1,9.976721097088056,0,0,1
1073,2,16.842816825821775,0,9.966537411850913,0,11.376668061857668,2,9.97652038595473,0,0,2
1074,1,19.031364673912268,0,9.966487566184394,0,11.38586240064146,4,9.976538698359235,1,0,1
1075,0,20.055108963112,0,9.966452376202621,0,11.382624026574916,3,9.97634014897646,1,0,0
1076,1,17.471317988848764,0,9.966546038831382,0,11.381002109550925,1,9.976826918155957,0,0,1
1077,1,17.471317988848764,0,9.966563836068499,1,11.385323176175872,1,9.976929254571179,0,0,1
1078,0,20.055108963112,0,9.966440892013084,0,11.378836713210614,3,9.97641288803111,0,0,0
1079,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,0,1
1080,2,16.842816825821775,0,9.966563836068499,1,11.391243589427443,2,9.97678392541806,0,0,2
1081,0,18.94423449185459,1,9.966470319588332,0,11.375582512490507,16,9.976281117149746,0,0,0
1082,1,17.88128725917145,0,9.966409663881906,1,11.374496145691516,7,9.97598074370163,0,0,1
1083,0,20.055108963112,0,9.96644651842033,1,11.378294855911891,3,9.976289366306995,0,0,0
1084,1,17.88128725917145,0,9.966403888059169,1,11.374496145691516,7,9.976007646336354,0,0,1
1085,0,19.343907871342576,0,9.966467904830214,0,11.391780606013166,0,9.976446817876356,1,0,0
1086,0,20.055108963112,0,9.966452027847039,1,11.381542951184585,3,9.976353924163202,0,0,0
1087,1,17.88128725917145,0,9.966393891557118,0,11.389631339260522,7,9.975972588418507,0,0,1
1088,0,20.055108963112,0,9.966444222950916,0,11.378836713210614,3,9.976378177133574,0,0,0
1089,1,19.031364673912268,0,9.96648961451428,1,11.38316426063511,4,9.97655783271587,0,0,1
1090,0,20.055108963112,0,9.9664527970547,0,11.378836713210614,3,9.976382523334765,0,0,0
1091,0,18.70998575359596,0,9.966451441059927,0,11.388017285345136,14,9.976490965723947,0,0,0
1092,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,0,1
1093,1,19.031364673912268,0,9.96649644268631,1,11.382083590141967,4,9.976675400425123,1,0,1
1094,0,19.19059634247564,0,9.966438477908218,1,11.389631339260522,6,9.976041290835589,0,0,0
1095,0,19.273083016109847,0,9.966467891183575,0,11.391780606013166,9,9.97633911460465,0,0,0
1096,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976705270398304,0,0,2
1097,1,17.88128725917145,1,9.966399017346443,0,11.37775279502222,7,9.97606048529707,0,2,1
1098,1,17.471317988848764,0,9.966563795450153,1,11.381002109550925,1,9.976929254571179,0,0,1
1099,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976899582348238,0,0,1
1100,0,20.055108963112,0,9.966449470175405,1,11.382624026574916,3,9.97634144071062,0,0,0
1101,1,17.88128725917145,0,9.966398744552105,0,11.375039431346925,7,9.976061396713154,0,0,1
1102,0,18.27857650155584,0,9.966477180289944,0,11.390168956200183,8,9.976290507008459,0,0,0
1103,0,20.055108963112,0,9.966444069631068,0,11.381542951184585,3,9.976382580842134,0,0,0
1104,1,17.471317988848764,0,9.966560356913805,0,11.379919817646538,1,9.976929254571179,0,0,1
1105,1,17.88128725917145,0,9.966395161507243,1,11.375582512490507,7,9.975972588418507,2,0,1
1106,0,20.055108963112,0,9.966451372304588,0,11.382624026574916,3,9.976346673935824,0,0,0
1107,0,20.055108963112,0,9.966452285256327,0,11.381542951184585,3,9.976335407491723,0,0,0
1108,0,20.055108963112,0,9.96645277915196,0,11.382083590141967,3,9.976432667998008,0,0,0
1109,1,17.88128725917145,0,9.966400662861574,0,11.374496145691516,7,9.976041549339005,0,0,1
1110,1,19.031364673912268,0,9.966485749621855,0,11.38316426063511,4,9.976554676266579,1,0,1
1111,2,16.842816825821775,0,9.966536511262891,1,11.376668061857668,2,9.976519765752606,0,0,2
1112,0,18.27857650155584,0,9.9664733138817,0,11.389631339260522,8,9.97632309583789,1,0,0
1113,2,18.135498877734953,0,9.966489005632257,0,11.385323176175872,13,9.976275835998722,0,0,2
1114,1,19.031364673912268,0,9.966505276018799,1,11.381542951184585,4,9.976554348402306,0,0,1
1115,0,20.055108963112,0,9.96645177251546,0,11.381542951184585,3,9.976311278340406,0,0,0
1116,1,19.031364673912268,0,9.966487899881205,1,11.384783750093353,4,9.976547864998928,0,0,1
1117,0,18.70998575359596,0,9.966455105308475,0,11.38586240064146,14,9.976483941602117,0,0,0
1118,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
1119,0,18.70998575359596,0,9.966452816571799,0,11.38586240064146,14,9.976496014454094,0,0,0
1120,1,19.031364673912268,0,9.966505331986928,1,11.381542951184585,4,9.97655411345952,1,0,1
1121,0,20.055108963112,0,9.966448924276715,0,11.381542951184585,3,9.976387460198204,0,0,0
1122,1,19.031364673912268,0,9.966493484747273,0,11.379919817646538,4,9.976675127804516,0,1,1
1123,1,19.031364673912268,0,9.966494948120676,0,11.379919817646538,4,9.976633822353616,0,0,1
1124,0,20.055108963112,0,9.966448347892072,1,11.378294855911891,3,9.976318830995098,0,0,0
1125,1,17.471317988848764,0,9.96654661232144,1,11.380461065088973,1,9.976830795735696,0,0,1
1126,1,19.031364673912268,0,9.966501690334209,0,11.379919817646538,4,9.976678874018544,1,0,1
1127,1,17.471317988848764,0,9.966560906118506,0,11.385323176175872,1,9.976929254571179,0,0,1
1128,1,19.031364673912268,0,9.96648966896058,0,11.379378367071261,4,9.976561592687096,1,0,1
1129,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976653984367509,0,0,2
1130,1,19.031364673912268,0,9.966486363327867,1,11.382083590141967,4,9.976461500870407,0,0,1
1131,1,17.471317988848764,1,9.966563836068499,1,11.382083590141967,1,9.976837090188656,0,1,1
1132,0,18.70998575359596,0,9.966454378977026,1,11.38316426063511,14,9.976461488199076,0,0,0
1133,1,17.88128725917145,0,9.96640008799965,1,11.375039431346925,7,9.976045955799044,1,0,1
1134,0,20.055108963112,1,9.966464275772015,0,11.391780606013166,17,9.976325101737768,0,0,0
1135,1,17.88128725917145,0,9.966417388403974,1,11.384783750093353,7,9.975973741075729,0,0,1
1136,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,0,1
1137,1,19.031364673912268,0,9.966500718360713,0,11.379919817646538,4,9.976681331058252,0,0,1
1138,1,17.88128725917145,0,9.966407692881589,0,11.384783750093353,7,9.975975038014361,0,0,1
1139,0,20.055108963112,0,9.966450980526322,0,11.381542951184585,3,9.976407974065015,0,0,0
1140,0,20.055108963112,0,9.966473362560995,0,11.390168956200183,15,9.976235635974229,1,2,0
1141,1,17.88128725917145,0,9.966412870051004,0,11.386401423640777,7,9.976094148488324,0,0,1
1142,2,18.135498877734953,1,9.96650399128636,0,11.385323176175872,13,9.976316834967564,0,0,2
1143,0,19.19059634247564,0,9.966446195209047,1,11.389631339260522,6,9.97607001210555,0,2,0
1144,2,16.842816825821775,0,9.966537717330862,0,11.376668061857668,2,9.976521706842066,0,0,2
1145,1,17.471317988848764,0,9.966560068004348,0,11.379919817646538,1,9.976929254571179,0,0,1
1146,2,16.842816825821775,0,9.966533962486897,0,11.376668061857668,2,9.97651110519383,0,0,2
1147,0,20.055108963112,0,9.966443713901752,0,11.381002109550925,3,9.976433227034052,0,0,0
1148,1,17.471317988848764,0,9.966563836068499,1,11.385323176175872,1,9.976895750684179,0,0,1
1149,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976722296809628,0,0,2
1150,1,17.471317988848764,0,9.966563836068499,1,11.381542951184585,1,9.976837176264791,0,2,1
1151,1,19.031364673912268,0,9.966496241994212,0,11.382083590141967,4,9.976673417154485,1,0,1
1152,0,19.273083016109847,0,9.96646924038359,0,11.38316426063511,9,9.976339313481008,0,0,0
1153,0,20.055108963112,0,9.966454637253838,0,11.378836713210614,3,9.976398263846695,0,0,0
1154,2,17.677726522610563,1,9.966483932401687,0,11.389631339260522,11,9.976272784445587,0,0,2
